1	666.431562	3.551e-25	3.765	0.0439	0.263	3386.3794	0.24	-0.0057
1	666.924432	4.605e-27	140.7	0.0294	0.092	5066.2295	0.19	-0.0023
1	666.924432	1.535e-27	140.7	0.0295	0.075	5066.2295	0.19	0.0
1	667.418627	2.279e-30	0.0002846	0.0904	0.391	3482.48	0.67	-0.00216
1	667.424016	5.588e-30	0.0001429	0.0945	0.434	3289.2417	0.71	0.003484
1	667.448825	4.515e-24	0.0002016	0.0735	0.29	744.1627	0.74	0.0048
1	667.653864	2.775e-27	61.79	0.0317	0.182	5035.126	0.19	0.0007
1	667.741841	1.411e-27	0.4723	0.072	0.391	3719.4929	0.62	-0.005076
1	668.245504	4.189e-29	0.3524	0.0075	0.172	4608.5547	0.41	0.0
1	668.456055	2.201e-30	0.1535	0.0248	0.265	5193.8818	0.24	-0.013232
1	668.867983	1.001e-26	0.556	0.0976	0.456	3221.9612	0.71	0.005236
1	668.923253	5.369e-22	0.01117	0.0743	0.34	586.2436	0.65	0.0069
1	669.567903	9.539e-30	0.005754	0.0667	0.333	3894.7986	0.57	0.0067
1	669.992974	9.915e-26	1.258	0.0642	0.373	3162.259	0.48	0.0058
1	670.067386	7.37e-28	0.04667	0.0175	0.195	3567.2524	0.41	-0.001692
1	670.112354	6.423e-23	5.694	0.0558	0.285	2414.7234	0.46	0.018
1	670.147293	2.334e-27	0.04926	0.0188	0.195	3567.1716	0.41	-0.003592
1	670.198989	3.998e-28	0.2408	0.0639	0.352	3894.1675	0.57	0.0072
1	670.254495	3.995e-30	85.62	0.0164	0.208	6198.6226	0.41	-0.0016
1	670.318162	1.199e-29	85.63	0.0164	0.208	6198.5693	0.41	-0.0016
1	670.521751	2.773e-27	2.938e-07	0.0756	0.248	920.1684	0.8	0.0029
1	670.818436	2.959e-28	0.001343	0.0623	0.235	2983.3953	0.36	-0.008492
1	670.990113	1.907e-29	0.03852	0.0511	0.352	4368.6367	0.57	-0.010752
1	671.095814	6.148e-30	0.03725	0.0495	0.352	4368.5459	0.57	-0.0098
1	671.360184	1.395e-22	5.488	0.0394	0.253	2246.885	0.35	0.011
1	671.378463	3.061e-26	0.09796	0.0498	0.218	2952.387	0.55	-0.0067
1	671.515996	8.492e-27	0.5589	0.0919	0.456	3255.3462	0.71	-0.002716
1	671.733401	1.133e-27	0.1299	0.0792	0.391	3722.731	0.62	-0.002428
1	671.75152	4.886e-30	70.35	0.0189	0.195	6353.4009	0.41	-0.0054
1	671.751601	2.504e-30	0.5689	0.0551	0.298	5175.9541	0.48	0.0113
1	671.772469	4.089e-25	1.448	0.0384	0.253	2915.8943	0.39	-0.0017
1	671.865724	2.526e-27	108.3	0.0343	0.154	4919.2534	0.25	0.0028
1	671.866134	7.58e-27	108.3	0.0343	0.154	4919.2529	0.25	0.0028
1	671.873685	2.038e-27	0.08573	0.0835	0.412	3482.0645	0.67	0.000364
1	671.885307	5.442e-24	0.003092	0.0681	0.37	1327.1101	0.77	0.00128
