1	673.330263	8.505e-29	0.002851	0.0537	0.315	3320.9297	0.56	-0.0059	5	4	4	2	3	3	762	26	42	817	819	41
1	673.373162	1.575e-26	0.5268	0.0864	0.434	3392.7495	0.69	-0.002312	5	5	4	2	4	3	20	33	38	817	819	38
1	673.37693	1.259e-30	0.01135	0.0746	0.352	4448.9707	0.57	0.0058	4	4	4	2	3	3	762	26	41	817	819	41
1	673.539671	1.495e-30	0.01022	0.0387	0.315	4661.4482	0.51	-0.0002	4	4	4	2	3	3	762	26	43	817	819	43
1	673.55254	1.276e-30	4.408e-05	0.0125	0.265	3592.4231	0.39	0.0009	5	4	4	2	3	3	762	26	43	817	819	43
1	673.575826	1.643e-30	70.8	0.0172	0.195	6351.9136	0.41	-0.0009	3	4	4	2	3	3	762	26	42	817	101	42
1	673.755361	1.315e-30	8.595e-06	0.019	0.265	3266.7629	0.39	-0.00664	3	4	4	2	3	3	762	26	44	817	819	44
1	673.789586	9.084e-30	0.109	0.0615	0.333	4756.3936	0.56	-0.0034	4	4	4	2	3	3	762	26	41	817	819	41
1	673.835348	9.847e-29	1.855	0.0385	0.281	4905.6528	0.39	0.000756	4	4	4	2	3	3	762	26	41	817	819	41
1	673.937359	1.519e-30	0.000325	0.0692	0.352	3879.3359	0.61	0.002964	4	4	4	2	3	3	762	26	41	817	819	41
1	674.154906	7.009e-30	117.8	0.012	0.221	6360.1943	0.38	0.0028	3	4	4	2	3	3	762	26	42	817	101	42
1	674.155059	2.337e-30	117.8	0.012	0.221	6360.1943	0.38	0.0028	3	4	4	2	3	3	762	26	42	817	101	42
1	674.284312	1.122e-29	0.3913	0.0411	0.315	4996.3306	0.51	-0.011312	4	4	4	2	3	3	762	26	41	817	819	41
1	674.531784	1.574e-24	9.628	0.0555	0.312	3083.8655	0.3	-0.0016	5	5	5	2	4	3	18	767	62	95	62	42
1	674.733042	4.983e-28	3.721	0.0404	0.281	4714.8184	0.39	0.0118	4	4	4	2	3	3	762	26	41	817	819	41
1	674.754488	1.818e-30	0.0001682	0.0893	0.412	3375.2976	0.69	0.00286	4	4	4	2	3	3	762	26	38	817	819	38
1	674.951471	5.327e-30	0.0002226	0.0888	0.391	3478.9863	0.67	0.0021	5	4	4	2	3	3	762	26	41	817	819	41
1	675.205916	7.504e-30	0.0005688	0.0911	0.412	3375.2976	0.67	0.0056	5	4	4	2	3	3	762	26	41	817	819	41
1	675.49424	8.547e-30	4.78e-05	0.0325	0.235	3264.3362	0.36	-0.007092	4	4	4	2	3	3	762	26	44	817	101	44
1	675.629346	3.039e-28	60.66	0.0075	0.172	5492.0796	0.41	0.0	4	4	4	2	3	0	762	26	45	817	101	886
