1	700.031549	4.716e-27	0.6877	0.0853	0.412	3495.9395	0.67	-0.0059
1	700.756611	2.549e-28	0.1206	0.0163	0.183	4201.8555	0.41	-0.007192
1	700.845177	8.102e-27	0.6587	0.084	0.412	3375.2981	0.67	0.003696
1	701.062783	1.717e-29	0.01569	0.0693	0.352	4188.394	0.57	-0.007028
1	701.376549	8.544e-29	0.1212	0.018	0.183	4201.2485	0.41	0.002308
1	701.694779	3.717e-29	2.908e-07	0.0342	0.315	1810.5876	0.56	-0.005417
1	701.775277	1.985e-29	187.5	0.0241	0.208	6012.3428	0.41	0.0
1	701.775278	5.954e-29	187.5	0.0241	0.208	6012.3428	0.41	0.0
1	701.965108	3.885e-27	0.0005198	0.0488	0.288	2433.7991	0.39	-0.016884
1	702.055933	1.195e-27	0.0003817	0.0366	0.265	2612.7991	0.39	-0.007098
1	702.306431	1.428e-28	98.14	0.0155	0.183	5495.1465	0.41	0.0
1	702.376372	4.285e-28	98.15	0.0155	0.183	5495.0879	0.41	0.0
1	702.465258	2.438e-30	0.018	0.0224	0.265	4696.8647	0.39	-0.007292
1	702.834727	5.657e-30	0.01544	0.0613	0.352	4186.5688	0.57	-0.006956
1	702.893237	7.275e-30	1.292e-07	0.0643	0.281	1998.9948	0.48	-0.0009
1	703.317292	5.049e-27	0.01686	0.0489	0.209	3127.8621	0.68	-0.0048
1	703.37638	1.683e-27	0.01685	0.0488	0.196	3127.803	0.68	-0.0038
1	703.69581	1.707e-29	208.5	0.0241	0.208	6290.1816	0.41	0.0
1	703.69582	5.692e-30	208.5	0.0241	0.208	6290.1816	0.41	0.0
1	703.712838	2.155e-22	3.426	0.0317	0.207	2042.3107	0.42	0.00743
1	703.763557	5.591e-24	7.391	0.0475	0.257	2739.4287	0.37	0.016
1	704.296742	1.357e-28	81.57	0.0075	0.172	5702.7783	0.41	0.0
1	705.088729	9.489e-29	0.06455	0.0778	0.371	3873.7932	0.61	0.0012
1	705.089895	1.291e-24	0.0001271	0.0728	0.271	885.6003	0.75	0.0047
1	705.294871	2.317e-30	0.01124	0.0165	0.208	4427.2251	0.38	-0.004092
1	705.360003	7.154e-23	0.5453	0.0783	0.372	1616.4531	0.77	-0.0021
1	705.361282	5.701e-22	0.3016	0.0742	0.373	1293.6342	0.76	0.0112
1	705.366952	3.639e-30	0.01292	0.0699	0.333	4488.0903	0.56	0.007
1	705.385071	1.037e-30	0.236	0.0075	0.172	5492.0796	0.41	0.0
1	705.487707	1.856e-30	0.3473	0.0075	0.15	5471.8589	0.41	0.0
1	705.775202	3.399e-28	132.0	0.0208	0.195	5591.1182	0.41	0.0
1	705.776294	1.133e-28	132.0	0.0208	0.195	5591.1182	0.41	0.0
1	706.162953	4.561e-29	82.04	0.0075	0.172	5701.2759	0.41	0.0
1	706.283498	1.103e-27	4.087e-06	0.0461	0.315	1631.3831	0.56	-0.003274
1	706.639746	1.592e-30	0.3009	0.0273	0.195	5204.9868	0.41	0.0074
1	707.082244	6.858e-28	0.03327	0.0242	0.235	3465.0686	0.36	-0.0042
1	707.251594	1.499e-29	0.3484	0.0075	0.161	5031.9731	0.41	0.0
1	707.265096	2.034e-27	0.03288	0.0462	0.198	3464.8877	0.6	-0.0035
1	707.397432	2.533e-22	0.01039	0.0771	0.341	704.2141	0.71	0.0051
1	707.45276	1.53e-30	0.00201	0.0651	0.352	4033.6143	0.57	-0.00616
1	707.480727	1.075e-29	0.002351	0.073	0.371	3864.9656	0.61	0.000712
1	707.660717	1.047e-25	0.007973	0.0661	0.323	2105.8679	0.65	0.0119
1	707.97554	1.058e-29	21.11	0.046	0.195	5700.4805	0.41	0.0067
1	708.057137	6.929e-30	0.0001376	0.0117	0.183	3319.447	0.41	-0.0013
1	708.229417	1.852e-27	0.001978	0.0678	0.334	2818.3982	0.56	0.0058
1	708.260377	5.462e-26	6.564	0.0318	0.238	3877.0889	0.36	0.0103
1	708.338929	2.727e-26	16.01	0.0527	0.33	4027.5061	0.22	0.0067
1	708.783006	1.059e-30	0.4977	0.052	0.298	5304.7271	0.48	-0.0016
1	709.041684	4.566e-25	0.003049	0.072	0.335	1813.2235	0.69	0.0082
1	709.695599	1.651e-29	0.003441	0.0847	0.391	3598.5156	0.62	0.002448
1	709.754411	1.494e-26	7.527	0.0442	0.262	4184.8315	0.36	-0.0086
1	709.963376	2.551e-28	6.515e-08	0.047	0.315	1079.0792	0.56	0.002
1	709.964869	6.435e-28	0.05642	0.0226	0.221	3824.9963	0.36	-0.0033
1	709.993801	2.176e-30	0.1768	0.0155	0.183	5040.8569	0.41	0.0
1	710.241549	2.546e-27	0.0003447	0.0658	0.265	2205.6519	0.39	-0.004063
1	710.434833	8.675e-30	1.962	0.0525	0.265	5186.3364	0.24	0.01258
1	710.46444	2.146e-28	0.05639	0.0217	0.221	3824.4971	0.36	-0.0022
1	710.481799	3.886e-28	0.0004745	0.0767	0.333	2595.8127	0.57	0.0037
1	710.643473	1.788e-30	8.518e-05	0.0223	0.235	3685.4065	0.36	-0.005292
1	710.71265	1.676e-30	0.01851	0.0599	0.352	4695.8364	0.57	-0.0067
1	710.746069	3.677e-26	0.01958	0.0641	0.289	2399.1655	0.61	-0.0032
1	710.779045	5.925e-29	7.467e-06	0.0425	0.265	2433.7991	0.39	-0.009584
1	711.035503	1.027e-24	0.0003262	0.0635	0.288	920.2101	0.75	0.00888
1	711.323842	6.48e-27	0.7369	0.0864	0.412	3438.5754	0.67	-0.00128
1	711.530079	1.105e-25	0.01958	0.0622	0.29	2398.3816	0.61	-0.0039
1	711.672904	4.112e-30	9.551e-05	0.1031	0.48	3175.4414	0.69	0.00642
1	711.690662	5.494e-29	0.08756	0.0187	0.208	4207.5605	0.38	-0.0041
1	711.874946	3.55e-29	0.1276	0.0189	0.195	4612.7891	0.41	-0.0054
1	711.949817	4.525e-28	0.007698	0.0542	0.221	3472.8801	0.36	-0.016192
1	712.253056	2.559e-30	0.003923	0.0651	0.333	4062.8352	0.57	0.0056
1	712.297966	1.898e-28	1.431	0.0405	0.281	4469.7954	0.39	-0.0017
1	712.31814	3.106e-30	0.04292	0.0552	0.315	4784.6621	0.51	-0.012416
1	712.326235	6.237e-28	0.005869	0.0518	0.298	3058.3977	0.51	0.0067
1	712.889258	1.014e-27	0.7042	0.0796	0.371	3873.7937	0.61	-0.00362
1	712.920995	1.653e-28	0.08755	0.0204	0.208	4206.3301	0.38	-0.0011
1	712.928883	7.794e-28	0.3728	0.066	0.333	4071.7329	0.56	0.0091
1	713.050199	3.311e-29	63.75	0.0075	0.161	5947.3008	0.41	0.0
1	713.138434	1.526e-25	0.01633	0.0585	0.275	2414.7234	0.59	0.0132
1	713.174372	2.165e-30	0.05002	0.0324	0.25	4941.605	0.24	0.00118
1	713.338155	5.936e-27	0.7108	0.0694	0.391	3482.48	0.62	-0.001612
