1	678.220449	3.861e-29	0.04981	0.0461	0.265	4125.5981	0.39	-0.0099
1	678.274849	1.186e-29	2.293e-07	0.028	0.315	2009.8047	0.56	-0.001875
1	678.377682	1.714e-30	0.2864	0.0355	0.298	5334.9878	0.48	-0.0142
1	678.649903	7.686e-29	0.02593	0.044	0.281	3832.2515	0.48	-0.0043
1	678.807728	1.878e-22	0.1529	0.0781	0.302	1131.7756	0.81	-0.00331
1	678.849991	2.276e-30	0.0001464	0.0857	0.391	3565.4546	0.67	0.003356
1	679.247639	6.477e-28	12.36	0.0488	0.221	4736.2393	0.38	-0.0016
1	679.689793	1.733e-30	5.898e-06	0.0648	0.298	3072.7258	0.51	0.0034
1	679.77367	1.521e-30	54.36	0.0269	0.183	6546.7183	0.41	0.012
1	679.783681	1.164e-29	0.01476	0.0665	0.371	4016.0525	0.61	-0.006504
1	680.235041	4.437e-30	3.245e-06	0.0394	0.25	2586.5288	0.24	-0.0049
1	680.321566	3.474e-29	0.01466	0.0604	0.371	4015.5146	0.61	-0.008092
1	680.372174	3.342e-30	0.6824	0.0383	0.265	5182.0933	0.24	0.00012
1	680.534312	1.165e-28	0.04986	0.0406	0.265	4123.2842	0.39	-0.0067
1	680.816906	3.266e-27	94.2	0.0327	0.186	5070.0312	0.19	-0.0018
1	680.842471	1.089e-27	94.23	0.0327	0.147	5070.0098	0.2	0.0
1	681.056469	6.208e-25	0.02695	0.052	0.265	2246.885	0.61	0.00503
1	681.119895	1.358e-30	0.01375	0.0209	0.195	4830.8921	0.41	0.0
1	681.41348	1.616e-30	2.346	0.0483	0.298	5778.041	0.48	-0.0085
1	681.621741	5.916e-30	0.297	0.0569	0.315	5067.0762	0.51	-0.0035
1	681.843609	7.853e-30	0.007426	0.0689	0.25	4285.6465	0.24	-0.011552
1	681.864789	1.297e-28	2.498	0.0504	0.281	4905.6528	0.39	0.0142
1	681.976457	1.529e-29	0.084	0.0371	0.25	4437.3979	0.24	-0.007
1	682.245862	1.451e-25	2.264	0.0592	0.361	3441.0396	0.39	0.0125
1	682.260923	8.875e-26	0.007701	0.0769	0.369	2041.7806	0.61	0.0061
1	682.303806	3.832e-27	0.00597	0.0633	0.332	2705.0969	0.51	0.0081
1	682.450675	1.435e-29	0.005003	0.073	0.391	3719.491	0.62	-0.003064
1	682.6494	2.378e-27	126.6	0.0328	0.127	5183.5908	0.23	-0.002
1	682.650914	7.995e-28	127.7	0.0241	0.208	5183.5894	0.41	0.0
1	682.89942	1.01e-27	1.897e-05	0.0682	0.296	2073.5159	0.74	-0.0001
1	682.907811	1.384e-27	0.04715	0.0452	0.25	3391.1309	0.24	0.0018
1	683.091787	1.191e-30	0.2661	0.0184	0.195	5466.3999	0.41	-0.001792
1	683.194387	1.474e-29	0.1295	0.0333	0.235	4774.043	0.36	-0.0052
1	683.295286	1.968e-30	136.6	0.007	0.221	6646.9521	0.38	-0.0024
1	683.40942	1.237e-26	0.5372	0.0815	0.412	3482.0645	0.67	-0.00436
1	684.315694	1.045e-27	0.124	0.0775	0.391	3722.731	0.62	-0.0004
1	684.511796	6.264e-29	0.4805	0.0213	0.281	4714.8184	0.39	-0.00596
1	684.558334	1.321e-30	0.1868	0.0294	0.221	5132.52	0.36	-0.0025
1	684.577992	1.311e-28	1.095e-06	0.0342	0.315	1810.5876	0.56	-0.005417
1	684.772565	3.878e-28	79.5	0.0155	0.183	5256.1147	0.41	0.0
1	685.205996	1.854e-25	2.499e-05	0.0793	0.301	709.6083	0.75	0.0026
1	685.278432	1.267e-30	103.3	0.0153	0.208	6465.1284	0.41	-0.0016
1	685.282371	3.8e-30	103.3	0.0153	0.208	6465.1245	0.41	-0.0016
1	685.297663	3.336e-27	0.397	0.0786	0.391	3722.731	0.62	-0.002904
1	685.388206	2.903e-26	0.6069	0.0912	0.434	3289.2427	0.69	0.00254
1	685.438297	2.036e-29	0.0003185	0.0613	0.298	3383.2651	0.51	-0.011833
1	685.5918	1.162e-27	79.34	0.0304	0.164	5255.4482	0.16	0.0
1	685.793674	1.072e-29	0.5198	0.0551	0.298	5076.2656	0.48	0.0113
1	686.487191	2.456e-30	0.000106	0.0827	0.391	3478.9863	0.67	0.002568
1	686.876572	2.742e-30	2.996	0.0349	0.25	5764.2036	0.36	-0.0053
1	686.887468	1.545e-30	3.058	0.0349	0.25	5660.4023	0.36	-0.0053
1	686.972267	1.89e-30	0.2176	0.0683	0.298	5027.5586	0.48	0.0112
1	687.047541	2.885e-30	0.03746	0.0821	0.315	4559.752	0.51	0.0022
1	687.075154	1.406e-30	2.482e-06	0.0192	0.281	2972.8281	0.48	-0.006286
1	687.144211	8.875e-26	0.09889	0.0408	0.201	2952.394	0.59	0.0038
1	687.289569	1.502e-28	3.671	0.0355	0.265	4967.4897	0.24	-0.000358
1	687.474893	1.004e-29	59.54	0.0075	0.161	5966.8203	0.41	0.0
1	687.619099	1.967e-30	0.6586	0.0717	0.298	5246.7993	0.48	-0.0021
1	687.666624	5.716e-29	0.02022	0.0747	0.391	3719.491	0.62	-0.002
1	687.879405	5.716e-22	0.1521	0.0644	0.318	1122.7086	0.65	-0.00523
1	687.986245	1.153e-25	3.886	0.033	0.231	3386.0525	0.24	0.0064
1	688.307339	2.923e-27	0.6068	0.0702	0.371	3864.9661	0.61	-0.007228
1	688.3378	7.83e-27	26.87	0.0556	0.337	4638.6455	0.43	0.0164
1	688.565823	1.15e-29	4.696e-05	0.0611	0.265	3144.5781	0.39	0.0082
1	688.89852	3.472e-30	0.0002319	0.0787	0.371	3601.8584	0.62	-0.004632
1	689.037049	7.896e-22	1.23	0.0358	0.226	1557.8479	0.56	-0.0018
1	689.37893	3.53e-30	2.369	0.0294	0.25	5662.4746	0.36	0.0046
1	689.729919	1.071e-28	63.21	0.0075	0.172	5481.1001	0.41	0.0
1	690.020132	2.009e-28	43.94	0.0075	0.172	5276.8003	0.41	0.0
1	690.196079	1.177e-30	0.0007689	0.0818	0.371	3873.7932	0.61	-0.001808
1	690.22007	2.632e-22	1.234	0.0372	0.224	1557.8445	0.59	0.00344
1	690.820699	6.926e-25	0.2827	0.0555	0.313	2630.1926	0.56	0.0039
1	691.192871	2.392e-28	146.8	0.0241	0.208	5455.8867	0.41	0.0
1	691.192903	7.176e-28	146.9	0.0241	0.208	5455.8867	0.41	0.0
1	691.209382	6.659e-28	2.289e-05	0.0845	0.371	2042.7533	0.62	0.0029
1	691.212489	4.435e-30	0.008585	0.0746	0.352	4348.4146	0.57	0.0058
1	691.789982	1.742e-30	88.54	0.0208	0.195	6601.5151	0.41	0.0
1	692.014431	2.77e-30	0.04121	0.0521	0.333	4564.3667	0.56	-0.010644
1	692.41794	7.836e-30	0.03883	0.052	0.333	4564.0303	0.56	-0.00926
1	692.686504	8.477e-30	0.06094	0.0458	0.265	4696.8647	0.39	0.0042
1	693.093163	1.324e-30	0.02127	0.058	0.352	4782.6621	0.57	-0.0065
