2	666.016232	9.946e-29	1.166	0.0683	0.086	4690.5806	0.76	-0.000732
2	666.022932	3.9e-28	0.3178	0.0661	0.07	4239.835	0.71	-0.002425
2	666.071306	1.062e-29	3.344	0.0732	0.1	5250.1328	0.7	-0.000619
2	666.087767	2.449e-25	0.953	0.0725	0.1	2925.1499	0.7	-0.000678
2	666.116682	5.771e-29	1.385	0.0767	0.104	4673.2949	0.69	-0.00053
2	666.120315	2.284e-28	6.996	0.0853	0.114	4574.1426	0.74	-0.00035
2	666.129174	4.169e-29	0.0001793	0.0682	0.085	3069.0044	0.76	-0.000727
2	666.137968	1.006e-26	1.034	0.0739	0.101	3576.3372	0.69	-0.000677
2	666.181277	1.203e-29	0.1396	0.0581	0.063	4895.6655	0.64	-0.00315
2	666.209499	1.202e-30	1.324e-07	0.0704	0.096	2238.6228	0.73	-0.002188
2	666.211732	2.561e-30	1.988	0.0681	0.084	5570.2793	0.76	-0.000713
2	666.221386	8.457e-26	0.9157	0.0777	0.105	3074.6584	0.69	-0.000519
2	666.228175	1.148e-27	0.267	0.0884	0.119	3344.0359	0.78	-0.000463
2	666.230304	1.14e-30	4.502	0.0798	0.107	5678.895	0.69	-0.000527
2	666.265517	5.656e-30	1.311	0.0687	0.09	5279.0044	0.75	-0.000714
2	666.270887	3.608e-28	2.34	0.0787	0.106	4375.6533	0.69	-0.00052
2	666.307175	1.238e-27	1.238	0.0678	0.081	4216.9629	0.75	-0.000715
2	666.323456	3.372e-28	0.1947	0.0599	0.064	4257.7363	0.64	-0.002962
2	666.411137	8.282e-28	0.0002638	0.066	0.07	2632.5022	0.71	-0.004085
2	666.419673	1.011e-30	0.6952	0.0661	0.07	5625.8359	0.71	-0.002425
2	666.421777	7.405e-26	2.796	0.0809	0.108	3283.8137	0.7	-0.000505
2	666.422	2.229e-26	1.315	0.0685	0.088	3595.5903	0.76	-0.000711
2	666.42315	4.149e-27	4.314	0.0831	0.111	3926.6345	0.71	-0.000421
2	666.454793	1.558e-28	0.2312	0.059	0.063	4463.5352	0.64	-0.001113
2	666.487896	5.051e-24	0.7869	0.0709	0.097	2292.3235	0.72	-0.000702
2	666.526264	2.383e-30	0.0005539	0.0602	0.064	4065.5222	0.64	-0.000872
2	666.532611	9.492e-30	1.578	0.069	0.092	5203.709	0.75	-0.00071
2	666.535498	2.921e-29	0.5418	0.0863	0.115	4406.8975	0.75	-0.000637
2	666.545528	1.431e-29	0.9577	0.0714	0.098	4951.3643	0.71	-0.000692
2	666.567624	1.311e-27	1.057	0.0678	0.08	4172.5713	0.75	-0.000714
2	666.572364	2.034e-25	1.758	0.0676	0.078	3254.1223	0.75	-0.000718
2	666.572983	1.423e-29	0.9893	0.0709	0.097	4968.5361	0.72	-0.000702
2	666.653644	2.067e-29	3.258	0.0787	0.106	5031.7822	0.69	-0.00052
2	666.655012	5.313e-26	0.7922	0.0892	0.12	2673.4807	0.78	-0.000405
2	666.660051	1.219e-29	0.8179	0.0687	0.09	5030.3921	0.75	-0.000719
