2	660.684622	5.675e-24	0.6234	0.082	0.109	2046.4059	0.7	-0.000617	5	3	7	7	8	4	779	781	783	783	783	783
2	660.689817	1.726e-28	3.782	0.0783	0.105	4629.3052	0.69	-0.000581	3	3	7	7	7	4	780	781	783	783	783	783
2	660.698639	4.674e-29	1.502	0.0842	0.112	4612.9517	0.73	-0.000379	3	3	7	7	8	4	780	781	783	783	783	783
2	660.706338	3.959e-28	3.846	0.0674	0.076	4711.9194	0.74	-0.000721	3	3	7	7	6	4	780	781	783	783	783	783
2	660.708933	1.804e-28	3.883	0.0772	0.104	4640.3374	0.69	-0.000601	3	3	7	7	6	4	780	781	783	783	783	783
2	660.712844	3.863e-30	1.901	0.0558	0.061	5694.3652	0.65	-0.001125	3	3	7	7	5	4	780	781	783	783	783	783
2	660.717312	3.213e-28	3.357	0.0862	0.115	4326.5947	0.75	-0.00034	5	3	7	7	7	4	779	781	783	783	783	783
2	660.722514	3.027e-24	0.7886	0.0687	0.09	2464.0186	0.75	-0.000714	5	3	7	7	6	4	779	781	783	783	783	783
2	660.72369	4.438e-28	1.735	0.0604	0.064	4649.5146	0.64	-0.000964	3	3	7	7	6	4	780	781	783	783	783	783
2	660.72941	1.858e-28	3.963	0.0762	0.103	4652.1567	0.69	-0.000611	3	3	7	7	6	4	780	781	783	783	783	783
2	660.744445	6.466e-26	1.023	0.0853	0.114	3020.291	0.74	-0.00035	5	3	7	7	7	4	779	781	783	783	783	783
2	660.751248	1.892e-28	4.031	0.0752	0.102	4664.7642	0.69	-0.000624	3	3	7	7	6	4	780	781	783	783	783	783
2	660.757043	1.59e-30	1.998	0.0683	0.086	5661.2007	0.76	-0.000697	4	3	7	7	6	4	779	781	783	783	783	783
2	660.758559	1.004e-26	0.7292	0.082	0.109	3382.3833	0.7	-0.000617	4	3	7	7	8	4	779	781	783	783	783	783
2	660.758954	1.35e-28	3.208	0.0641	0.067	4974.0176	0.67	-0.000827	3	3	7	7	7	4	780	781	783	783	783	783
2	660.758978	2.108e-30	4.553e-06	0.0669	0.073	3002.8984	0.73	-0.002371	5	3	7	7	7	4	779	781	783	783	783	783
2	660.760116	5.557e-28	1.492	0.0621	0.065	4551.5293	0.65	-0.000911	5	3	7	7	6	4	779	781	783	783	783	783
2	660.7726	3.396e-28	3.848	0.0673	0.076	4748.0493	0.74	-0.000725	3	3	7	7	6	4	779	781	783	783	783	783
2	660.774447	1.906e-28	4.086	0.0744	0.102	4678.1587	0.69	-0.000636	3	3	7	7	6	4	780	781	783	783	783	783
2	660.794457	2.965e-21	0.5301	0.0831	0.111	702.5363	0.71	-0.000631	5	3	7	7	8	4	779	781	783	783	783	783
2	660.799005	1.903e-28	4.135	0.0736	0.101	4692.3413	0.69	-0.000642	3	3	7	7	6	4	780	781	783	783	783	783
