2	700.00326	1.643e-29	2.582	0.068	0.083	5227.9229	0.76	-0.000719
2	700.009052	2.898e-30	0.003368	0.065	0.068	4321.3813	0.69	-0.00424
2	700.048161	1.404e-27	1.009	0.0661	0.07	4198.3511	0.71	-0.000785
2	700.058008	1.454e-26	3.49	0.068	0.083	3893.8926	0.76	-0.000719
2	700.058605	1.271e-30	4.104	0.0767	0.104	5662.6138	0.69	-0.00053
2	700.058748	3.23e-20	0.9706	0.0678	0.08	639.6004	0.75	-0.000724
2	700.081869	1.989e-26	2.518	0.0701	0.095	3677.4956	0.73	-0.000671
2	700.1071	2.83e-25	1.155	0.0661	0.07	3134.5498	0.71	-0.000785
2	700.127423	4.589e-28	2.664	0.0664	0.071	4617.0034	0.72	-0.000751
2	700.132679	5.375e-24	2.164	0.0679	0.082	2584.4431	0.75	-0.000712
2	700.14684	3.769e-29	3.993	0.0695	0.094	5077.5503	0.74	-0.000706
2	700.152654	3.187e-30	0.004556	0.0636	0.067	4379.5137	0.66	-0.000848
2	700.154665	7.169e-30	2.107	0.0664	0.071	5428.1694	0.72	-0.000775
2	700.155197	1.745e-27	6.676e-06	0.0705	0.096	1519.6411	0.73	-0.000709
2	700.161967	4.497e-30	1.019	0.0842	0.112	4966.6201	0.73	-0.000639
2	700.178709	2.494e-29	1.554	0.0719	0.099	4917.731	0.71	-0.000649
2	700.19339	4.577e-30	2.005	0.064	0.067	5554.2607	0.67	-0.000885
2	700.199738	5.429e-30	1.807	0.0798	0.107	5150.8086	0.69	-0.000527
2	700.216045	1.58e-30	1.771	0.0679	0.082	5637.2944	0.75	-0.000712
2	700.230742	5.878e-27	1.368	0.068	0.083	3887.4739	0.76	-0.000719
2	700.253781	7.172e-30	3.014	0.0562	0.061	5635.5864	0.65	-0.001111
2	700.260554	4.853e-29	1.164	0.0638	0.067	4959.584	0.67	-0.000889
2	700.289073	1.546e-30	5.822	0.0681	0.084	5875.9028	0.76	-0.000713
2	700.299	1.481e-28	2.986	0.0669	0.073	4861.1353	0.73	-0.00076
2	700.322247	4.416e-30	0.01779	0.0791	0.106	4258.4453	0.69	-0.00593
2	700.346459	3.264e-30	4.705e-05	0.0651	0.069	3408.1355	0.69	-0.000744
2	700.355837	2.791e-29	3.262	0.0787	0.106	4951.2627	0.69	-0.00052
2	700.364656	2.198e-30	1.631	0.0679	0.082	5547.1016	0.75	-0.002296
2	700.368485	2.051e-27	2.37	0.0667	0.072	4280.894	0.72	-0.000776
2	700.375635	5.736e-27	0.7695	0.0688	0.09	3726.1355	0.75	-0.002258
2	700.388388	3.165e-28	2.679	0.0661	0.071	4701.957	0.71	-0.00076
2	700.397554	8.837e-24	1.233	0.0719	0.099	2241.1946	0.71	-0.000649
2	700.408704	1.109e-25	1.473	0.0878	0.118	2804.9482	0.77	-0.00056
2	700.424253	6.758e-28	4.217	0.068	0.083	4564.0034	0.76	-0.000719
2	700.428077	2.908e-22	1.327	0.0767	0.104	1470.1188	0.69	-0.00053
2	700.432188	2.149e-30	0.008887	0.0672	0.074	4535.1567	0.73	-0.007632
2	700.483581	2.32e-30	0.3539	0.0659	0.07	5300.4663	0.7	-0.002436
2	700.49759	1.135e-30	2.217	0.0705	0.096	5653.106	0.73	-0.000666
2	700.500906	1.297e-21	1.009	0.0678	0.08	1308.6716	0.75	-0.000724
2	700.505791	1.559e-30	4.796	0.0692	0.093	5777.6968	0.74	-0.000704
2	700.507955	7.01e-30	0.4128	0.0667	0.072	5085.6021	0.72	-0.002364
2	700.518791	2.687e-25	2.805	0.0679	0.082	3253.949	0.75	-0.000712
2	700.542569	5.275e-30	0.2127	0.0636	0.067	5066.3071	0.67	-0.002628
2	700.544275	8.013e-25	1.489	0.064	0.067	3009.0676	0.67	-0.000885
2	700.549355	2.87e-28	1.96	0.0679	0.082	4587.7046	0.75	-0.000712
2	700.563176	1.069e-28	1.548	0.0662	0.071	4812.3096	0.71	-0.000781
2	700.573814	8.886e-23	1.567	0.0678	0.081	1945.7958	0.75	-0.000715
2	700.602934	7.575e-27	1.958	0.0871	0.116	3508.5066	0.76	-0.000345
2	700.61362	1.825e-28	0.158	0.0645	0.068	4263.647	0.68	-0.002556
2	700.618912	5.505e-28	2.517	0.082	0.109	4232.603	0.7	-0.000463
2	700.62834	4.106e-28	2.056	0.0757	0.103	4331.4385	0.69	-0.000687
2	700.632349	3.554e-27	0.409	0.0668	0.073	3798.2095	0.72	-0.002357
2	700.646213	1.479e-21	1.008	0.0678	0.081	1276.4475	0.75	-0.000715
2	700.655716	2.119e-30	0.004988	0.0632	0.066	4487.7651	0.66	-0.000855
2	700.656433	3.33e-30	3.045	0.0558	0.061	5799.1953	0.65	-0.001125
2	700.661102	2.148e-28	2.694	0.0658	0.07	4790.0171	0.7	-0.000771
2	700.675652	4.235e-25	1.854	0.0705	0.096	2976.8201	0.73	-0.000666
2	700.683752	1.509e-29	0.2701	0.0682	0.085	4763.9683	0.76	-0.002296
2	700.716535	4.223e-30	1.967	0.0644	0.067	5560.3608	0.68	-0.000866
2	700.735295	5.647e-28	0.1603	0.0654	0.069	4017.6267	0.69	-0.002474
2	700.740375	2.18e-26	1.788	0.0662	0.071	3747.8416	0.71	-0.000781
2	700.772487	8.573e-30	3.637	0.067	0.074	5483.5571	0.73	-0.00075
2	700.773488	1.879e-27	0.1995	0.0638	0.067	3841.1904	0.67	-0.002607
2	700.780924	3.068e-29	4.986	0.068	0.083	5234.4297	0.76	-0.000719
2	700.790065	8.246e-28	3.218	0.0695	0.094	4397.998	0.74	-0.000706
2	700.802459	1.522e-30	0.1956	0.0608	0.064	5340.3984	0.64	-0.002877
2	700.830922	4.769e-27	1.406	0.0688	0.09	3887.8206	0.75	-0.002258
2	700.8396	1.458e-29	2.586	0.0679	0.082	5257.6978	0.75	-0.000712
2	700.860105	1.248e-30	4.017	0.0757	0.103	5674.394	0.69	-0.000547
2	700.888376	6.427e-30	1.643	0.0618	0.065	5471.5093	0.65	-0.00099
2	700.891671	9.054e-28	1.843	0.0767	0.104	4146.0845	0.69	-0.00053
2	700.895633	5.104e-24	0.9666	0.0702	0.095	2330.5691	0.73	-0.002226
2	700.897066	1.286e-26	3.487	0.0679	0.082	3923.7878	0.75	-0.000712
2	700.899871	1.87e-26	2.511	0.0698	0.095	3697.0977	0.73	-0.000684
2	700.911485	1.717e-27	1.324	0.0686	0.089	4098.6362	0.76	-0.000717
2	700.917011	1.217e-30	3.43e-06	0.0667	0.072	3042.8459	0.72	-0.002406
2	700.917288	1.038e-29	2.274	0.0597	0.064	5464.71	0.64	-0.001083
2	700.925168	1.173e-25	1.53	0.0678	0.08	3309.6643	0.75	-0.000724
2	700.938265	1.435e-28	2.711	0.0654	0.069	4881.1816	0.69	-0.000785
2	700.946263	1.054e-30	0.4957	0.0546	0.06	5677.1694	0.66	-0.001318
2	700.953909	1.818e-28	0.2097	0.0681	0.084	4205.4248	0.76	-0.002293
2	700.967993	3.496e-29	3.972	0.0692	0.093	5098.7891	0.74	-0.000704
2	700.970464	4.747e-24	2.168	0.0678	0.081	2615.0151	0.75	-0.000715
2	700.997425	1.705e-27	1.007	0.0662	0.071	4153.9736	0.71	-0.000781
2	701.00941	5.959e-30	2.114	0.0662	0.071	5470.1333	0.71	-0.000781
2	701.018084	2.094e-21	0.4201	0.0702	0.095	921.2381	0.73	-0.002226
2	701.025365	1.109e-29	0.828	0.0671	0.075	5117.4893	0.73	-0.002341
2	701.028383	4.769e-30	0.01883	0.0781	0.105	4268.6265	0.69	-0.006071
2	701.040329	3.998e-27	1.36	0.0678	0.08	3980.5103	0.75	-0.000724
2	701.044199	3.139e-29	1.198	0.068	0.083	4936.25	0.76	-0.000719
2	701.053936	3.832e-30	0.9736	0.0853	0.114	4960.2441	0.74	-0.000645
2	701.062673	1.523e-30	3.076	0.0555	0.061	5965.8662	0.65	-0.001139
2	701.064744	1.914e-30	2.745e-06	0.0809	0.108	2591.3867	0.7	-0.000505
2	701.075089	1.4e-30	1.777	0.0678	0.081	5667.541	0.75	-0.000715
2	701.109276	1.742e-24	0.1967	0.0668	0.073	2372.8613	0.72	-0.002357
2	701.12171	1.302e-30	1.479	0.0664	0.071	5705.8247	0.72	-0.000775
2	701.127886	1.368e-30	5.798	0.068	0.083	5905.1621	0.76	-0.000719
2	701.132155	9.395e-30	3.34e-05	0.0663	0.071	3094.4143	0.71	-0.000729
2	701.1494	1.248e-28	2.993	0.0668	0.073	4900.395	0.73	-0.000772
2	701.154481	2.784e-29	3.191	0.0777	0.105	4961.459	0.69	-0.000519
2	701.174911	1.381e-30	0.005439	0.0628	0.066	4599.1035	0.66	-0.000882
2	701.197186	1.118e-25	1.282	0.0652	0.069	3363.9678	0.69	-0.000831
2	701.197574	2.289e-26	0.9938	0.0657	0.07	3627.5789	0.7	-0.000812
2	701.210928	5.892e-30	0.4199	0.0643	0.067	5173.9131	0.67	-0.002577
2	701.218506	1.817e-30	0.5654	0.0675	0.077	5397.6035	0.75	-0.002328
2	701.220139	1.716e-27	2.378	0.0665	0.072	4321.6479	0.72	-0.000777
