2	717.0063	3.381e-27	1.64	0.0597	0.064	4198.2935	0.64	-0.001083
2	717.011554	1.379e-30	1.297	0.0657	0.07	5672.8223	0.7	-0.000812
2	717.033255	4.053e-27	2.898	0.0625	0.066	4245.0371	0.65	-0.002801
2	717.0352	5.744e-28	3.581	0.0657	0.07	4640.7705	0.7	-0.000812
2	717.037553	9.307e-29	0.4494	0.0684	0.087	4473.5186	0.76	-0.00229
2	717.053998	4.287e-30	2.43	0.062	0.065	5623.8125	0.65	-0.002844
2	717.062189	1.036e-29	5.694	0.0656	0.069	5562.2363	0.7	-0.000775
2	717.068711	1.405e-30	0.0252	0.0683	0.083	4777.3477	0.76	-0.007419
2	717.109174	2.736e-30	1.423	0.0662	0.071	5540.0098	0.71	-0.000781
2	717.109686	1.342e-28	1.486	0.0652	0.069	4769.209	0.69	-0.000831
2	717.114902	2.041e-25	2.294	0.0655	0.069	3344.3203	0.7	-0.000816
2	717.115804	2.397e-30	1.95	0.0684	0.087	5534.314	0.76	-0.000702
2	717.123056	1.035e-25	0.2244	0.067	0.074	2963.7305	0.73	-0.002348
2	717.154594	3.11e-23	0.2374	0.0689	0.091	1699.2625	0.75	-0.002256
2	717.162579	2.77e-23	0.2301	0.0688	0.09	1723.5292	0.75	-0.002258
2	717.163209	6.773e-27	2.852	0.0629	0.066	4130.3682	0.66	-0.002749
2	717.169569	8.037e-26	0.5371	0.0693	0.093	3078.5679	0.74	-0.002247
2	717.179456	2.897e-28	2.647	0.0871	0.116	4232.915	0.76	-0.000345
2	717.182933	3.252e-29	1.11	0.0627	0.066	5037.478	0.65	-0.000953
2	717.190922	6.01e-26	1.935	0.0675	0.078	3501.0747	0.75	-0.000725
2	717.195418	4.149e-23	1.071	0.0653	0.069	2097.5498	0.69	-0.002507
2	717.21549	2.563e-29	3.867e-06	0.0687	0.09	2319.9421	0.75	-0.000714
2	717.233349	6.022e-30	1.799	0.0678	0.081	5361.106	0.75	-0.000715
2	717.247709	7.296e-28	0.246	0.0739	0.101	3792.1697	0.69	-0.002115
2	717.292861	1.115e-26	2.808	0.0633	0.066	4018.7998	0.66	-0.002702
2	717.299981	6.893e-30	5.758	0.0652	0.069	5655.1748	0.69	-0.000787
2	717.325063	8.262e-29	0.7565	0.0688	0.09	4585.7051	0.75	-0.002258
2	717.336941	3.679e-30	1.652	0.0676	0.078	5459.5625	0.75	-0.000718
2	717.349317	4.062e-27	1.7	0.0652	0.069	4095.1589	0.69	-0.000831
2	717.35451	9.517e-30	2.87	0.0684	0.087	5329.9497	0.76	-0.000702
2	717.388233	7.263e-30	2.388	0.0625	0.066	5506.147	0.65	-0.002801
2	717.396889	2.97e-28	1.921	0.0625	0.065	4697.8452	0.65	-0.000967
2	717.399858	6.99e-26	0.5037	0.0691	0.092	3101.2742	0.75	-0.002254
2	717.411896	6.226e-23	1.058	0.0657	0.07	2004.6603	0.7	-0.002478
2	717.414395	2.616e-29	4.267	0.0657	0.07	5312.166	0.7	-0.000812
2	717.419557	8.413e-29	3.219	0.0672	0.075	4971.0112	0.74	-0.000735
2	717.423924	1.806e-26	2.764	0.0637	0.067	3910.3335	0.67	-0.002662
2	717.424208	5.276e-29	0.3071	0.0757	0.103	4353.1709	0.69	-0.00207
2	717.440296	9.395e-27	1.876	0.0832	0.111	3535.8062	0.71	-0.001734
2	717.491825	7.449e-28	1.414	0.0609	0.064	4464.0889	0.64	-0.001009
2	717.496285	2.146e-27	2.565	0.0673	0.076	4253.5142	0.74	-0.00073
2	717.508023	1.2e-30	0.02439	0.0682	0.082	4807.9585	0.76	-0.00743
2	717.5126	9.989e-27	2.93	0.0655	0.069	4015.1692	0.7	-0.000816
2	717.538544	2.248e-30	3.177	0.0634	0.066	5794.6914	0.66	-0.000907
2	717.542817	4.513e-30	5.825	0.0649	0.068	5751.2285	0.68	-0.000807
2	717.556556	2.881e-26	2.722	0.0642	0.067	3804.9705	0.67	-0.00262
2	717.566533	3.175e-24	1.689	0.0654	0.069	2719.9028	0.69	-0.000817
2	717.57123	7.665e-29	0.8877	0.0809	0.108	4433.2373	0.7	-0.001697
2	717.599177	2.493e-28	0.2302	0.0668	0.073	4217.3086	0.72	-0.002357
2	717.600561	2.804e-28	2.211	0.0687	0.09	4561.4038	0.75	-0.000719
2	717.623496	9.196e-23	1.047	0.066	0.07	1914.8787	0.71	-0.00245
2	717.623928	3.187e-30	3.907	0.0671	0.075	5688.4307	0.73	-0.000749
2	717.624987	1.129e-29	2.132	0.0655	0.069	5345.6895	0.7	-0.000816
2	717.640465	2.425e-30	0.1305	0.0661	0.07	5072.9897	0.71	-0.002425
2	717.649846	9.307e-27	0.1798	0.0675	0.077	3395.6892	0.75	-0.002328
2	717.658458	2.695e-29	2.548	0.0629	0.066	5243.9482	0.66	-0.000938
2	717.670624	1.324e-29	2.002	0.0777	0.105	5009.4282	0.69	-0.000519
2	717.68828	4.524e-26	2.682	0.0646	0.068	3702.7126	0.68	-0.002584
2	717.698385	2.309e-26	0.3566	0.0831	0.111	3031.9182	0.71	-0.001524
2	717.721467	1.212e-29	2.349	0.0629	0.066	5391.5757	0.66	-0.002749
2	717.725345	2.053e-28	1.099	0.0616	0.065	4669.5186	0.65	-0.000996
2	717.735302	7.953e-27	1.576	0.0695	0.094	3775.603	0.74	-0.000706
2	717.742473	1.353e-29	2.284	0.0767	0.104	5032.0669	0.69	-0.002031
2	717.780271	1.165e-30	4.98	0.0657	0.07	5983.8608	0.7	-0.000812
2	717.783966	8.876e-30	0.2329	0.0682	0.085	4833.3164	0.76	-0.002296
